0.909	21.078	7.197	2.2555
0.472	21.707	5.995	2.4460
1.818	22.360	9.178	2.3869
0.346	23.295	9.842	2.4770
0.012	25.702	9.365	2.3612
0.000	26.013	9.345	2.4900
0.000	26.548	9.857	2.3692
0.000	28.118	12.288	2.4768
0.000	29.438	11.095	2.3467
0.000	30.155	9.893	2.4477
0.000	30.293	9.158	2.4828
0.000	29.933	9.878	2.5434
0.000	29.722	10.343	2.5163
0.000	26.435	10.712	2.4836
0.000	29.207	11.115	2.5963
0.000	35.177	12.198	2.6442
0.000	32.800	12.237	2.7117
0.000	29.602	12.178	2.4696
0.038	26.707	12.527	2.4165
0.438	24.565	12.710	2.5318
0.938	24.110	9.840	2.5392
0.000	26.805	10.083	2.6279
0.000	28.423	10.972	2.6775
0.000	30.197	10.785	2.4444
0.000	30.422	14.265	2.6639
0.000	33.295	15.825	2.5735
0.000	34.095	15.210	2.5265
0.000	33.800	12.900	2.6224
0.000	28.327	10.455	2.6673
0.666	27.767	11.538	2.8540
3.788	24.920	13.210	2.5905
13.262	23.257	11.112	2.5613
0.000	25.690	11.980	2.5816
0.000	29.390	11.662	2.6902
0.000	33.777	14.030	2.7703
0.000	36.230	15.468	2.8130
0.000	30.780	13.285	2.7188
0.000	31.030	12.402	2.6848
0.000	30.030	11.675	2.7002
0.000	27.045	9.858	2.8004
0.000	28.065	9.937	2.7695
0.067	30.025	10.423	2.8256
0.150	26.898	13.075	2.8640
1.520	28.375	12.865	2.8980
0.000	27.088	13.210	3.0304
0.013	25.740	12.588	2.9218
0.007	26.035	11.747	2.7927
0.000	28.910	12.582	2.9376
0.000	30.692	12.525	2.9890
0.000	30.402	12.280	3.0355
0.000	30.565	13.373	3.0564
0.334	27.823	12.750	2.8979
0.966	22.912	14.480	2.9600
4.748	23.815	13.620	2.8938
0.000	26.690	11.227	2.7969
0.000	26.648	12.350	2.7570
0.000	26.723	14.040	2.8900
0.000	27.517	13.388	2.8203
0.000	29.295	12.185	2.9379
0.000	30.975	13.102	2.8858
0.000	31.385	12.680	2.8566
0.000	34.265	13.380	2.7027
0.000	37.210	14.475	2.6876
0.000	34.797	14.598	2.7370
0.000	30.855	11.688	2.7565
0.000	29.280	11.020	2.6793
0.000	31.710	12.053	2.6896
0.000	33.932	12.635	2.7897
0.000	36.638	14.883	2.7702
0.000	39.355	17.245	2.7185
0.000	41.380	20.593	2.6994
0.000	42.895	22.967	2.7131
0.000	41.142	22.835	2.6859
0.000	36.320	20.267	2.6176
0.000	32.988	16.245	2.6702
0.000	35.225	17.125	2.6638
0.000	36.400	16.445	2.6828
0.000	38.025	16.755	2.6867
0.000	38.118	17.907	2.6751
0.000	39.385	19.055	2.6615
0.000	34.812	16.332	2.6992
0.000	30.765	16.188	2.6196
0.000	30.067	13.327	2.6584
0.000	31.755	14.112	2.5398
0.000	35.798	16.213	2.5999
0.000	39.460	18.298	2.5574
0.000	37.722	18.735	2.6327
0.000	37.295	18.283	2.6039
0.000	37.613	18.113	2.6462
0.000	38.810	19.213	2.5864
0.000	39.052	20.900	2.5475
0.000	38.110	21.628	2.5477
0.000	40.945	21.480	2.5523
0.000	41.170	20.753	2.5224
0.000	36.860	18.073	2.4520
0.000	31.880	17.293	2.5152
0.000	32.105	16.332	2.5828
0.000	33.325	16.288	2.4917
0.000	34.005	14.428	2.4757
0.000	32.160	15.010	2.5569
0.000	33.440	14.773	2.5972
0.000	31.985	15.192	2.5401
0.000	30.975	15.755	2.5767
0.000	30.940	15.450	2.5786
0.000	31.055	14.923	2.4884
0.000	32.467	13.660	2.4129
0.000	33.592	12.595	2.3738
0.000	32.438	11.273	2.3371
0.000	33.720	9.340	2.3312
0.014	33.943	14.027	2.3933
0.007	35.448	16.898	2.3960
0.000	33.965	17.695	2.4243
0.000	31.293	12.505	2.4454
0.000	34.032	12.257	2.3763
0.000	36.533	14.688	2.4872
0.000	31.598	13.167	2.4146
0.000	31.415	10.820	2.3888
0.000	33.783	10.620	2.2761
0.000	33.330	11.472	2.2455
0.000	33.165	11.985	2.2042
0.000	37.375	12.848	2.1772
0.000	40.378	13.580	2.2905
0.000	41.285	15.360	2.1655
0.000	40.107	17.995	2.1615
0.000	38.435	15.760	2.0661
0.000	39.075	13.562	2.1563
0.000	32.192	13.240	2.1140
0.000	30.612	15.655	2.1930
0.000	31.605	14.928	2.2314
0.000	31.470	12.025	2.1143
0.000	33.025	11.372	2.0269
0.000	32.458	13.103	1.8747
0.000	30.592	13.638	1.9518
0.000	29.185	14.260	2.0317
0.492	31.235	13.910	2.0012
0.000	28.400	13.520	1.9215
0.000	25.608	13.595	2.0242
0.000	24.872	11.070	1.8384
0.000	25.773	7.233	1.7989
0.000	28.175	7.715	1.9711
0.000	30.310	7.923	1.9894
0.000	30.947	10.097	1.8755
0.000	29.603	11.625	1.8922
0.000	26.855	11.598	1.8273
0.000	25.495	11.620	1.9972
0.000	27.633	11.197	2.0250
0.000	29.107	9.968	1.9649
0.000	27.057	11.555	1.9045
0.000	28.340	10.325	1.8943
0.000	29.963	10.055	1.7544
0.000	31.500	11.568	1.7236
0.000	28.552	10.418	1.7988
0.000	27.220	9.265	1.6982
0.000	28.273	7.790	1.6262
0.000	31.382	8.260	1.6665
0.000	29.850	11.038	1.7010
0.000	27.718	7.435	1.6620
0.000	24.680	5.955	1.6360
0.000	25.615	7.705	1.6812
0.000	29.130	8.300	1.7078
0.000	33.468	9.187	1.7292
0.000	32.185	10.628	1.8308
0.000	28.935	10.490	1.7665
0.000	25.793	8.760	1.7672
0.000	26.153	6.460	1.7595
0.000	25.750	7.265	1.6931
0.000	24.852	6.460	1.9078
0.000	22.595	5.650	1.6977
0.000	23.530	8.770	1.8230
0.000	23.787	9.590	1.8100
0.000	23.200	7.605	1.8473
0.000	25.850	7.225	1.9286
0.000	26.270	6.603	2.0573
0.000	26.392	7.485	1.7457
0.000	27.505	6.910	1.8762
0.000	26.358	10.170	1.9536
0.000	23.970	9.230	1.6872
0.000	24.793	7.900	1.4449
0.000	26.043	8.315	1.6239
0.000	22.055	8.892	1.7914
0.081	20.488	7.185	1.8801
2.766	20.283	10.083	1.7735
14.147	20.120	11.710	1.9096
0.203	21.412	6.840	1.6591
0.296	19.725	7.352	1.5796
0.668	18.323	4.518	1.8455
0.000	21.692	4.587	1.8952
0.000	24.903	5.975	2.0005
0.000	26.238	5.585	2.0740
0.000	27.357	7.253	1.9992
0.000	28.145	7.920	1.8097
0.000	27.172	8.290	1.7719
0.000	27.095	7.058	1.8713
0.000	27.598	7.008	1.6970
0.000	27.678	6.050	1.6220
0.000	27.325	6.030	1.8844
0.000	28.355	6.152	1.7905
0.000	28.735	6.857	1.8591
0.000	23.008	8.458	1.9156
0.280	20.855	3.070	1.9050
2.336	16.503	6.785	2.1260
0.386	16.750	4.030	1.9823
0.000	17.895	-0.235	1.8959
0.862	17.392	-0.300	2.1523
10.478	14.495	3.692	2.5182
12.603	14.090	4.480	2.1807
1.164	11.275	4.867	1.9824
2.186	14.887	5.987	1.9955
0.277	16.320	4.165	2.1592
0.169	15.585	2.105	2.0735
3.025	12.438	4.340	2.1945
1.168	11.870	3.953	2.1640
0.000	10.860	-0.292	2.0366
0.000	11.322	-3.318	2.2036
0.000	13.885	-3.738	2.1300
0.368	13.020	-2.795	2.0284
4.031	9.972	1.412	2.1923
0.032	12.287	2.647	2.1237
0.000	12.747	-0.722	2.6134
0.000	12.738	-1.280	2.4722
0.000	12.398	-1.780	2.5909
0.000	10.858	-0.377	2.6000
0.000	13.940	2.245	2.6123
0.000	14.200	6.210	2.5975
0.000	14.047	1.803	2.4275
0.000	15.053	-1.325	2.2006
0.010	9.005	-0.420	2.1729
0.077	10.558	1.252	2.3642
0.246	12.483	4.462	2.4297
0.623	8.650	0.793	2.3868
1.180	8.750	-0.630	2.4767
5.073	8.600	1.828	2.6010
0.908	10.263	-0.675	2.3485
3.151	7.308	-0.287	2.3974
5.246	10.025	0.770	2.5207
0.000	10.885	-1.335	2.4200
0.000	10.315	-1.382	2.8607
0.000	9.480	-0.913	2.7078
0.000	13.320	1.468	2.6246
0.452	15.302	2.453	2.7938
2.203	14.098	2.470	2.7671
7.627	14.043	3.667	2.3913
3.436	11.715	4.400	2.8051
8.748	12.168	5.955	2.8100
32.040	11.985	8.373	2.8364
5.312	11.732	6.117	3.0235
5.815	11.598	6.272	2.9094
32.979	11.513	6.797	2.9454
24.973	11.643	7.240	2.6723
0.532	10.080	1.268	2.7236
1.491	12.008	4.267	2.5730
10.514	13.867	6.487	2.6356
0.948	13.808	2.870	2.5844
4.731	12.025	3.210	2.7803
0.000	11.355	1.017	2.7814
0.000	11.670	-0.578	2.7385
0.000	12.920	0.845	2.7807
0.000	13.230	0.857	2.7100
0.000	14.927	1.365	2.6712
0.000	12.945	1.028	2.5680
0.000	12.457	1.470	2.5489
0.000	15.220	3.065	2.4816
0.065	12.788	2.333	2.7520
0.319	10.062	3.925	2.9484
1.423	8.680	0.310	2.6860
2.615	5.222	-0.940	2.7508
8.034	6.622	0.510	2.7741
0.819	9.588	1.518	2.7675
0.205	13.935	2.828	2.4472
0.437	13.377	4.710	2.8260
1.059	12.727	4.118	2.7443
0.124	13.793	2.780	2.8796
0.000	12.115	0.065	2.6408
0.000	11.517	-1.057	2.5246
0.000	12.130	-1.247	2.4068
0.000	11.295	-1.790	2.4982
0.293	11.795	-0.507	2.5002
0.524	10.037	1.212	2.5709
0.698	11.145	3.403	2.3583
0.022	10.272	1.575	2.2745
0.721	10.830	1.195	2.4882
1.562	11.117	5.243	2.6054
3.912	11.243	4.570	2.2171
5.855	9.628	2.477	2.3191
0.614	8.660	0.828	2.8238
0.000	8.438	-0.502	2.6786
0.543	9.210	1.263	2.6088
7.110	9.322	3.710	2.4901
21.140	10.922	5.850	2.5775
6.647	11.918	6.350	2.7071
6.772	11.223	7.150	2.3344
16.959	14.740	7.658	2.5235
0.261	14.815	6.277	2.3847
0.000	15.045	2.035	2.2451
0.000	14.335	1.027	2.5538
0.006	14.342	1.745	2.4412
0.000	13.245	1.055	2.3239
0.129	12.663	-1.570	2.4307
0.437	12.230	-1.465	2.8042
0.000	13.477	1.257	2.4032
0.000	14.475	-0.280	2.4137
0.000	16.602	-0.363	2.6247
0.000	17.158	1.177	2.6161
0.000	18.218	1.145	2.4320
0.000	19.430	0.953	2.2475
0.000	20.890	1.745	2.4015
0.000	18.467	3.012	2.2133
0.000	20.900	4.435	2.1420
0.000	23.512	6.415	2.2553
0.000	24.180	6.433	2.1269
0.000	24.965	7.390	2.2262
0.000	20.403	6.525	2.2262
0.000	19.573	3.452	2.2637
0.000	19.703	3.952	2.5171
0.000	18.100	4.060	2.3262
0.000	17.947	0.025	2.3457
0.000	21.795	1.693	2.1627
0.000	22.598	3.268	2.2156
0.067	23.933	5.822	1.9464
0.163	18.222	6.775	2.0428
1.507	21.255	8.138	2.2619
0.000	19.570	7.045	2.3179
0.000	20.815	6.220	2.0998
0.023	21.558	6.888	2.1056
0.436	22.003	9.670	2.0005
2.608	17.490	9.532	2.0988
12.922	17.990	10.152	2.3174
0.000	18.590	7.015	2.3363
0.000	20.095	8.900	2.2248
0.096	20.310	8.827	1.9968
1.348	18.635	9.910	2.0808
0.260	18.420	6.250	2.0076
0.000	21.085	4.830	1.8589
0.000	22.345	2.913	2.1054
0.011	20.840	6.520	2.1596
0.188	21.175	7.515	2.2923
0.519	21.390	6.127	2.1178
0.000	23.025	5.945	2.3033
0.000	24.530	5.942	2.5391
0.000	21.812	6.650	2.4669
0.000	20.928	5.242	2.4240
0.000	24.160	5.628	2.2088
0.000	26.822	5.870	2.1859
0.073	24.810	6.808	2.2269
0.272	20.210	9.495	2.5425
0.000	19.202	4.727	2.3415
0.000	19.070	7.277	2.0438
0.000	18.550	3.673	1.9350
0.000	22.030	1.047	2.1434
0.000	23.568	3.173	2.2021
0.000	24.918	3.965	2.1874
0.000	26.167	4.795	2.1956
0.000	27.465	6.273	2.3101
0.000	28.110	6.695	2.3403
0.210	25.960	6.567	2.3192
0.507	22.743	6.695	2.1251
0.768	21.842	4.890	2.1692
0.024	22.705	4.827	2.2819
0.153	21.688	8.062	2.0648
0.000	21.240	8.543	2.3889
0.000	22.870	9.592	2.5135
0.235	18.715	12.043	2.3718
1.133	17.565	5.635	2.1775
0.100	18.602	3.850	2.3526
0.164	19.140	3.400	2.2364
2.149	17.400	4.700	2.2982
6.215	17.085	7.197	2.2555
0.215	17.080	4.837	2.4460
0.122	16.397	5.387	2.3869
0.029	17.238	6.738	2.4770
0.000	20.233	5.273	2.3612
0.000	23.588	7.510	2.4900
0.000	23.835	9.610	2.3692
0.475	22.868	9.905	2.4768
0.496	19.582	8.165	2.3467
11.421	18.593	8.650	2.4477
2.441	19.853	8.585	2.4828
0.000	22.183	7.275	2.5434
0.000	25.653	8.853	2.5163
0.000	26.562	9.342	2.4836
0.000	26.922	10.047	2.5963
0.000	29.927	11.713	2.6442
0.000	30.830	12.688	2.7117
0.000	30.815	10.415	2.4696
0.000	31.490	11.245	2.4165
0.000	30.668	11.807	2.5318
0.000	28.520	10.283	2.5392
0.000	28.933	9.513	2.6279
0.000	28.580	9.615	2.6775
0.000	26.875	8.590	2.4444
0.000	24.343	9.713	2.6639
0.044	23.145	9.980	2.5735
0.375	23.093	11.730	2.5265
0.146	21.023	8.893	2.6224
0.000	21.990	7.207	2.6673
0.000	27.012	9.635	2.8540
0.000	30.643	11.440	2.5905
0.000	31.867	13.485	2.5613
0.000	32.863	13.025	2.5816
0.019	27.743	13.912	2.6902
0.241	22.705	9.840	2.7703
1.003	20.882	10.678	2.8130
0.184	21.045	10.222	2.7188
2.035	21.535	8.402	2.6848
0.000	22.878	7.933	2.7002
0.014	25.273	9.815	2.8004
0.000	29.260	12.152	2.7695
0.000	30.830	13.295	2.8256
0.000	26.922	10.155	2.8640
0.000	27.310	10.617	2.8980
0.000	30.830	11.352	3.0304
0.000	34.122	13.168	2.9218
0.000	35.338	14.477	2.7927
0.000	31.697	13.738	2.9376
0.000	28.467	11.512	2.9890
0.000	27.773	9.035	3.0355
0.000	27.082	9.950	3.0564
0.007	23.968	10.497	2.8979
0.000	25.670	9.400	2.9600
0.000	27.477	10.913	2.8938
0.000	29.363	9.533	2.7969
0.000	30.827	11.042	2.7570
0.000	33.240	12.728	2.8900
0.000	36.715	15.370	2.8203
0.000	37.685	15.463	2.9379
0.000	36.227	15.080	2.8858
0.000	36.742	16.913	2.8566
0.000	38.120	18.675	2.7027
0.000	34.440	15.160	2.6876
0.000	30.090	11.085	2.7370
0.000	31.082	12.690	2.7565
0.000	35.805	15.335	2.6793
0.000	36.688	16.068	2.6896
0.000	36.738	16.843	2.7897
0.000	34.158	16.165	2.7702
0.000	33.980	15.263	2.7185
0.000	35.837	17.807	2.6994
0.000	37.258	17.000	2.7131
0.000	35.712	15.510	2.6859
0.000	35.557	13.960	2.6176
0.000	39.380	14.098	2.6702
0.000	40.172	16.290	2.6638
0.000	31.502	16.323	2.6828
0.000	27.520	10.273	2.6867
0.000	28.197	10.248	2.6751
0.078	29.600	10.015	2.6615
3.133	26.445	12.245	2.6992
0.000	28.668	11.800	2.6196
0.000	30.830	11.965	2.6584
0.000	30.942	12.280	2.5398
0.000	30.665	12.523	2.5999
0.000	24.145	12.588	2.5574
0.000	29.852	12.257	2.6327
0.000	35.137	13.045	2.6039
0.000	34.835	13.885	2.6462
0.000	33.538	12.605	2.5864
0.000	33.035	13.655	2.5475
0.000	31.880	15.195	2.5477
0.000	32.818	12.065	2.5523
0.000	35.468	12.988	2.5224
0.000	34.983	12.545	2.4520
0.000	35.302	12.685	2.5152
0.000	33.352	12.122	2.5828
0.000	33.392	11.170	2.4917
0.000	32.433	12.845	2.4757
0.000	36.850	14.830	2.5569
0.000	36.455	15.872	2.5972
0.000	34.880	13.352	2.5401
0.000	34.122	13.935	2.5767
0.000	34.805	15.272	2.5786
0.000	33.460	14.550	2.4884
0.000	30.767	13.285	2.4129
0.000	29.640	12.928	2.3738
0.000	28.138	11.908	2.3371
0.000	27.612	11.270	2.3312
0.000	28.555	9.545	2.3933
0.000	31.980	10.820	2.3960
0.000	32.557	12.170	2.4243
0.000	31.997	11.255	2.4454
0.000	27.323	10.442	2.3763
0.000	28.930	11.175	2.4872
0.000	31.872	10.615	2.4146
0.000	34.828	11.210	2.3888
0.000	35.367	11.585	2.2761
0.000	34.267	12.912	2.2455
0.000	34.730	13.435	2.2042
0.000	35.483	12.203	2.1772
0.000	38.312	12.312	2.2905
0.000	38.965	14.162	2.1655
0.000	37.550	15.670	2.1615
0.000	33.577	12.482	2.0661
0.000	30.622	13.350	2.1563
0.000	28.993	12.080	2.1140
0.000	28.290	9.110	2.1930
0.000	30.510	11.065	2.2314
0.000	33.710	11.290	2.1143
0.000	36.413	12.092	2.0269
0.000	37.728	13.533	1.8747
0.000	37.977	13.483	1.9518
0.000	37.775	13.450	2.0317
0.000	36.620	14.775	2.0012
0.000	35.875	12.900	1.9215
0.000	36.577	12.985	2.0242
0.000	37.775	13.630	1.8384
0.000	38.745	13.380	1.7989
0.000	34.887	12.867	1.9711
0.000	30.722	13.555	1.9894
0.000	29.685	12.915	1.8755
0.000	34.873	11.515	1.8922
0.000	36.847	13.305	1.8273
0.000	33.945	15.962	1.9972
0.000	28.517	14.163	2.0250
0.000	25.830	11.843	1.9649
0.000	27.622	11.535	1.9045
0.000	30.185	11.217	1.8943
0.000	29.432	10.782	1.7544
0.000	29.735	10.523	1.7236
0.000	29.125	9.430	1.7988
0.000	30.375	9.280	1.6982
0.000	31.610	11.040	1.6262
0.000	32.488	12.178	1.6665
0.000	30.445	10.892	1.7010
0.000	28.008	10.668	1.6620
0.000	28.800	10.922	1.6360
0.000	30.462	11.513	1.6812
0.000	31.598	12.518	1.7078
0.000	31.307	13.252	1.7292
0.507	30.393	13.232	1.8308
0.000	27.812	11.533	1.7665
0.000	29.503	10.900	1.7672
0.000	31.073	11.960	1.7595
0.000	25.552	12.693	1.6931
0.000	21.955	10.490	1.9078
0.000	23.957	8.145	1.6977
0.000	26.625	8.715	1.8230
0.000	29.565	7.663	1.8100
0.000	28.878	7.465	1.8473
0.000	27.407	7.292	1.9286
0.000	26.938	7.140	2.0573
0.000	26.615	9.332	1.7457
0.000	27.318	9.845	1.8762
0.000	26.062	11.712	1.9536
0.000	23.070	8.370	1.6872
0.000	22.360	8.517	1.4449
0.000	23.668	5.950	1.6239
0.000	25.775	7.142	1.7914
0.000	25.752	3.375	1.8801
0.000	23.433	4.865	1.7735
0.000	22.670	7.560	1.9096
0.000	22.935	8.840	1.6591
0.000	23.350	5.160	1.5796
0.000	25.193	3.727	1.8455
0.000	27.387	4.048	1.8952
0.000	28.265	5.077	2.0005
0.000	25.658	4.513	2.0740
0.000	25.343	5.053	1.9992
0.000	24.280	3.257	1.8097
0.054	23.520	3.257	1.7719
0.200	19.685	6.977	1.8713
0.125	18.742	3.788	1.6970
0.068	20.812	1.052	1.6220
0.241	21.620	7.085	1.8844
0.120	22.723	9.523	1.7905
0.000	23.200	6.970	1.8591
0.000	23.408	4.685	1.9156
0.000	25.278	6.585	1.9050
0.000	25.000	6.423	2.1260
0.000	24.207	3.942	1.9823
0.000	24.237	2.483	1.8959
0.000	24.098	2.900	2.1523
0.000	21.198	3.828	2.5182
0.000	20.950	2.545	2.1807
0.000	23.682	8.002	1.9824
0.000	25.195	7.390	1.9955
0.000	25.270	6.142	2.1592
0.000	25.648	3.880	2.0735
0.000	25.790	4.355	2.1945
0.000	22.735	4.933	2.1640
0.000	20.925	3.152	2.0366
0.000	21.057	2.820	2.2036
0.000	18.545	4.783	2.1300
0.000	21.350	7.472	2.0284
0.000	20.745	6.093	2.1923
0.000	21.262	9.077	2.1237
0.266	22.717	11.307	2.6134
2.101	21.265	9.857	2.4722
6.908	15.602	6.725	2.5909
0.468	15.420	3.673	2.6000
0.000	15.418	-0.773	2.6123
0.118	16.515	1.382	2.5975
0.000	17.598	1.632	2.4275
0.000	17.415	1.030	2.2006
0.000	17.108	1.765	2.1729
0.000	15.715	-1.387	2.3642
0.151	11.928	-0.105	2.4297
0.656	6.322	-2.665	2.3868
0.000	8.010	-4.718	2.4767
0.000	2.533	-7.215	2.6010
0.000	5.038	-6.673	2.3485
0.000	6.847	-7.015	2.3974
0.000	9.010	-5.390	2.5207
0.202	10.900	-6.617	2.4200
0.818	11.293	-4.223	2.8607
2.488	10.190	-0.325	2.7078
1.344	7.295	0.517	2.6246
9.869	9.975	2.527	2.7938
9.406	8.073	-0.035	2.7671
7.150	8.185	1.373	2.3913
2.598	8.165	-0.463	2.8051
10.488	10.670	1.525	2.8100
0.123	11.075	0.568	2.8364
0.000	9.540	-0.950	3.0235
0.123	6.118	-0.435	2.9094
0.246	7.925	1.648	2.9454
0.000	11.713	1.265	2.6723
0.000	13.077	0.330	2.7236
0.000	13.213	-0.487	2.5730
0.000	13.003	-0.290	2.6356
0.156	12.520	0.067	2.5844
0.188	12.628	-0.042	2.7803
1.639	12.293	1.350	2.7814
0.000	12.825	2.990	2.7385
0.124	10.165	1.400	2.7807
0.000	8.935	2.863	2.7100
0.000	7.252	0.890	2.6712
0.000	6.028	3.100	2.5680
0.000	5.068	2.438	2.5489
0.000	10.250	1.370	2.4816
0.000	12.483	-1.897	2.7520
0.000	14.237	-2.592	2.9484
0.000	17.035	-1.655	2.6860
0.000	12.832	-0.877	2.7508
0.000	10.773	-0.542	2.7741
0.005	10.422	-0.400	2.7675
1.311	11.058	-1.430	2.4472
7.976	7.785	0.348	2.8260
15.001	8.037	2.005	2.7443
3.873	8.780	3.840	2.8796
5.579	7.845	3.965	2.6408
6.762	9.358	-1.150	2.5246
11.435	11.230	0.727	2.4068
4.064	9.557	1.097	2.4982
10.475	9.827	2.408	2.5002
2.316	10.078	2.185	2.5709
5.202	8.090	3.387	2.3583
8.290	9.003	1.910	2.2745
7.365	11.630	2.833	2.4882
0.000	11.133	0.423	2.6054
0.000	10.197	1.388	2.2171
0.034	11.365	4.320	2.3191
0.000	12.140	-0.263	2.8238
0.000	13.565	0.225	2.6786
0.000	14.817	0.095	2.6088
0.000	15.840	0.975	2.4901
0.000	17.503	1.410	2.5775
0.000	14.090	1.340	2.7071
0.000	13.797	0.425	2.3344
0.000	13.985	2.215	2.5235
0.480	12.358	-2.578	2.3847
2.584	12.547	0.257	2.2451
8.327	11.990	3.190	2.5538
2.757	9.547	1.835	2.4412
0.133	11.723	-0.147	2.3239
0.253	14.217	0.437	2.4307
2.491	16.203	3.640	2.8042
0.128	15.398	0.865	2.4032
0.000	14.192	1.995	2.4137
0.000	15.412	1.180	2.6247
0.000	16.360	0.262	2.6161
0.000	17.192	1.990	2.4320
0.000	20.025	1.830	2.2475
0.000	16.567	4.405	2.4015
0.000	15.422	3.750	2.2133
0.000	17.330	2.675	2.1420
0.000	18.295	1.183	2.2553
0.000	18.140	2.222	2.1269
0.000	18.755	2.515	2.2262
0.000	19.600	2.967	2.2637
0.000	20.142	5.477	2.5171
0.000	18.577	6.610	2.3262
0.000	18.900	2.718	2.3457
0.000	21.450	3.300	2.1627
0.000	22.190	4.590	2.2156
0.000	21.280	6.990	1.9464
0.000	21.705	7.400	2.0428
0.000	23.570	7.362	2.2619
0.000	21.420	6.338	2.3179
1.328	19.362	6.803	2.0998
7.893	18.273	7.370	2.1056
5.865	17.425	6.070	2.0005
0.150	15.970	4.737	2.0988
1.526	17.380	5.940	2.3174
10.208	17.185	9.260	2.3363
0.554	17.480	5.287	2.2248
0.000	19.225	7.753	1.9968
0.000	22.273	7.635	2.0808
0.000	21.275	7.400	2.0076
0.000	19.383	6.072	1.8589
0.088	18.508	0.745	2.1054
0.458	16.452	3.238	2.1596
0.111	17.725	1.765	2.2923
0.681	16.640	4.062	2.1178
2.964	17.882	6.358	2.3033
1.746	20.370	5.605	2.5391
10.123	18.995	9.335	2.4669
0.214	19.015	5.327	2.4240
0.000	20.938	5.697	2.2088
0.000	23.108	6.543	2.1859
0.000	24.957	6.678	2.2269
0.000	28.188	6.713	2.5425
0.000	28.327	8.600	2.3415
0.000	27.585	9.360	2.0438
0.000	24.207	9.033	1.9350
0.000	19.660	8.755	2.1434
0.000	20.648	6.653	2.2021
0.000	18.653	2.970	2.1874
0.000	18.680	3.067	2.1956
0.000	22.082	2.067	2.3101
0.000	24.385	5.600	2.3403
0.000	24.660	8.580	2.3192
0.000	26.770	7.535	2.1251
0.000	29.670	5.210	2.1692
0.000	29.233	4.603	2.2819
0.053	18.617	5.273	2.0648
0.259	14.455	3.410	2.3889
0.000	17.948	0.605	2.5135
0.000	22.400	3.185	2.3718
0.000	20.987	5.478	2.1775
0.000	24.273	5.645	2.3526
0.000	26.547	6.182	2.2364
0.000	28.033	8.345	2.2982
0.000	23.615	7.835	2.2555
0.000	21.283	6.225	2.4460
0.000	22.593	5.675	2.3869
0.000	26.742	7.180	2.4770
0.059	21.247	9.553	2.3612
0.235	18.460	9.500	2.4900
0.485	19.900	6.915	2.3692
2.280	18.767	7.130	2.4768
1.908	17.860	5.895	2.3467
0.000	20.565	5.745	2.4477
0.000	20.532	9.622	2.4828
0.165	18.418	7.383	2.5434
6.032	17.727	5.188	2.5163
10.629	15.243	6.923	2.4836
3.417	16.498	3.460	2.5963
0.032	16.630	5.445	2.6442
0.647	17.862	3.645	2.7117
0.000	19.813	6.140	2.4696
0.000	22.017	6.178	2.4165
0.000	23.717	7.135	2.5318
0.000	23.015	7.897	2.5392
0.000	21.537	8.910	2.6279
0.000	21.212	7.300	2.6775
0.000	19.490	8.910	2.4444
0.000	21.323	6.442	2.6639
0.000	22.608	6.933	2.5735
0.089	22.215	6.750	2.5265
1.865	19.793	7.722	2.6224
0.152	22.608	7.673	2.6673
0.000	26.090	10.558	2.8540
0.000	29.057	11.707	2.5905
0.000	28.723	11.312	2.5613
0.000	30.740	11.055	2.5816
0.000	32.698	11.850	2.6902
0.000	35.783	13.252	2.7703
0.000	34.745	13.940	2.8130
0.000	33.220	12.450	2.7188
0.000	27.650	11.502	2.6848
0.000	23.800	10.630	2.7002
0.000	21.187	8.203	2.8004
0.020	21.207	7.745	2.7695
0.122	24.793	10.392	2.8256
0.000	27.602	11.152	2.8640
0.000	27.245	10.717	2.8980
0.000	27.855	11.178	3.0304
0.000	29.707	12.555	2.9218
0.000	28.950	12.835	2.7927
0.000	30.335	11.635	2.9376
0.000	34.363	13.703	2.9890
0.000	36.025	14.938	3.0355
0.000	38.045	14.457	3.0564
0.000	38.605	15.805	2.8979
0.000	34.092	13.738	2.9600
0.000	29.863	12.053	2.8938
0.000	26.852	9.815	2.7969
0.000	25.430	8.910	2.7570
0.000	26.528	8.243	2.8900
0.000	31.310	10.253	2.8203
0.000	31.443	11.148	2.9379
0.000	31.415	11.928	2.8858
0.000	30.020	12.048	2.8566
0.000	29.360	12.928	2.7027
0.000	30.558	13.745	2.6876
0.014	29.795	13.485	2.7370
0.077	28.100	12.913	2.7565
1.503	27.497	11.015	2.6793
0.000	28.405	10.492	2.6896
0.000	30.693	11.040	2.7897
0.000	32.485	12.820	2.7702
0.000	30.287	11.280	2.7185
0.000	30.970	13.410	2.6994
0.000	33.787	13.243	2.7131
0.000	32.843	11.970	2.6859
0.000	33.550	11.668	2.6176
0.000	31.325	14.175	2.6702
0.000	31.220	12.523	2.6638
0.000	31.390	12.673	2.6828
0.000	35.115	11.445	2.6867
0.000	38.448	13.730	2.6751
0.000	37.843	16.125	2.6615
0.000	37.150	16.120	2.6992
0.000	36.650	15.493	2.6196
0.000	34.097	13.045	2.6584
0.000	35.220	13.368	2.5398
0.000	37.565	14.697	2.5999
0.000	36.408	14.357	2.5574
0.000	38.790	16.002	2.6327
0.000	40.238	17.867	2.6039
0.000	37.207	16.015	2.6462
